4 2 5.497787 1.661456 2.446854 (9.000000, 9.000000, -1.000000, -11.000000)
4 2 5.497787 1.661456 2.446854 (9.000000, 9.000000, -1.000000, -11.000000)
4 2 5.497787 1.937970 2.723368 (9.000000, 9.000000, -5.000000, -13.000000)
4 2 5.497787 1.937970 2.723368 (9.000000, 9.000000, -5.000000, -13.000000)
4 2 5.497787 1.937970 2.723368 (9.000000, 9.000000, -5.000000, -13.000000)
4 2 5.497787 1.937970 2.723368 (9.000000, 9.000000, -5.000000, -13.000000)
4 2 5.497787 2.498092 3.283490 (9.000000, 9.000000, -12.000000, -9.000000)
4 2 5.497787 2.498092 3.283490 (9.000000, 9.000000, -12.000000, -9.000000)
4 2 5.497787 2.498092 3.283490 (9.000000, 9.000000, -12.000000, -9.000000)
4 2 5.497787 2.498092 3.283490 (9.000000, 9.000000, -12.000000, -9.000000)
4 2 5.497787 2.647651 3.433049 (9.000000, 9.000000, -13.000000, -7.000000)
4 2 5.497787 2.647651 3.433049 (9.000000, 9.000000, -13.000000, -7.000000)
4 2 5.497787 2.647651 3.433049 (9.000000, 9.000000, -13.000000, -7.000000)
4 2 5.497787 2.647651 3.433049 (9.000000, 9.000000, -13.000000, -7.000000)
4 2 5.497787 2.647651 3.433049 (9.000000, 9.000000, -13.000000, -7.000000)
4 2 5.497787 2.647651 3.433049 (9.000000, 9.000000, -13.000000, -7.000000)
4 2 5.742766 1.760785 2.301204 (35.000000, 21.000000, -10.000000, -52.000000)
4 2 5.742766 1.760785 2.301204 (35.000000, 21.000000, -10.000000, -52.000000)
4 2 5.742766 1.760785 2.301204 (35.000000, 21.000000, -10.000000, -52.000000)
4 2 5.742766 1.760785 2.301204 (35.000000, 21.000000, -10.000000, -52.000000)
4 2 5.742766 1.961403 2.501823 (35.000000, 21.000000, -21.000000, -51.000000)
4 2 5.742766 1.961403 2.501823 (35.000000, 21.000000, -21.000000, -51.000000)
4 2 5.742766 2.553590 3.094010 (35.000000, 21.000000, -45.000000, -30.000000)
4 2 5.742766 2.553590 3.094010 (35.000000, 21.000000, -45.000000, -30.000000)
4 2 5.742766 2.553590 3.094010 (35.000000, 21.000000, -45.000000, -30.000000)
4 2 5.742766 2.553590 3.094010 (35.000000, 21.000000, -45.000000, -30.000000)
4 2 5.742766 2.553590 3.094010 (35.000000, 21.000000, -45.000000, -30.000000)
4 2 5.742766 2.553590 3.094010 (35.000000, 21.000000, -45.000000, -30.000000)
4 2 5.742766 2.855541 3.395961 (35.000000, 21.000000, -51.000000, -15.000000)
4 2 5.742766 2.855541 3.395961 (35.000000, 21.000000, -51.000000, -15.000000)
4 2 5.742766 2.855541 3.395961 (35.000000, 21.000000, -51.000000, -15.000000)
4 2 5.742766 2.855541 3.395961 (35.000000, 21.000000, -51.000000, -15.000000)
4 3 5.497787 3.386571 4.171969 (9.000000, 9.000000, -8.000000, 2.000000)
4 3 5.497787 3.386571 4.171969 (9.000000, 9.000000, -8.000000, 2.000000)
4 3 5.497787 3.386571 4.171969 (9.000000, 9.000000, -8.000000, 2.000000)
